pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,dataset,file,window_index,item_id,method,primary_target_bin_1indexed,guard_bins_1indexed,residual_threshold,gate_threshold
3e-05,37433395.402133,0.0,0.0,1024,10240,0,0,166,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,37173693.51616435,0.0,9.765625e-05,1024,10240,1,1,169,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,31101325.990679417,0.0,0.00029296875,1024,10240,3,3,189,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,22084107.32385359,0.0,0.0009765625,1024,10240,10,10,235,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,11740622.957703948,0.0,0.0029296875,1024,10240,30,30,349,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,3343953.01559446,0.0009765625,0.0099609375,1024,10240,102,102,776,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,166,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_finished_detector,9,"8,9,10,11",22720.811416404158,37433395.402133
3e-05,,0.0,0.0,1024,10240,0,0,166,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_finished_detector,9,"8,9,10,11",22720.811416404158,37433395.402133
0.0001,,0.0,9.765625e-05,1024,10240,1,1,167,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_finished_detector,9,"8,9,10,11",19958.639655443883,37433395.402133
0.0003,,0.0,0.00029296875,1024,10240,3,3,169,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_finished_detector,9,"8,9,10,11",18707.882918764946,37433395.402133
0.001,,0.0,0.0009765625,1024,10240,10,10,176,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_finished_detector,9,"8,9,10,11",14555.614844767313,37433395.402133
0.003,,0.0,0.0029296875,1024,10240,30,30,196,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_finished_detector,9,"8,9,10,11",10479.791707773798,37433395.402133
0.01,,0.0,0.0099609375,1024,10240,102,102,268,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,60,19931107_135603_starea.cdf#60,tpsscs_finished_detector,9,"8,9,10,11",6075.128325950061,37433395.402133
1e-05,427152067.93132406,0.0283203125,0.0,1024,10240,0,0,98,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,raw,9,"8,9,10,11",,
3e-05,427152067.93132406,0.0283203125,0.0,1024,10240,0,0,98,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,raw,9,"8,9,10,11",,
0.0001,297197762.2015569,0.03515625,9.765625e-05,1024,10240,1,1,130,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,raw,9,"8,9,10,11",,
0.0003,270825935.2245364,0.03515625,0.00029296875,1024,10240,3,3,137,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,raw,9,"8,9,10,11",,
0.001,226565267.69400916,0.0361328125,0.0009765625,1024,10240,10,10,148,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,raw,9,"8,9,10,11",,
0.003,139264550.19849786,0.041015625,0.0029296875,1024,10240,30,30,200,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,raw,9,"8,9,10,11",,
0.01,76163580.98008148,0.0517578125,0.0099609375,1024,10240,102,102,352,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,raw,9,"8,9,10,11",,
1e-05,478671.9928155766,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,478671.9928155766,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,255999.76275278692,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,243675.69517258176,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,low_rank_residual_k30,9,"8,9,10,11",,
0.001,184684.8650755618,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,low_rank_residual_k30,9,"8,9,10,11",,
0.003,134781.40953767605,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,low_rank_residual_k30,9,"8,9,10,11",,
0.01,94084.95912405649,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,240848233.62775695,0.0,0.0,1024,10240,0,0,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,240848233.62775695,0.0,0.0,1024,10240,0,0,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,232727075.0657804,0.0,9.765625e-05,1024,10240,1,1,5,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,126481441.46085685,0.0,0.00029296875,1024,10240,3,3,22,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,91918861.48795226,0.0,0.0009765625,1024,10240,10,10,32,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,48234910.44150005,0.0,0.0029296875,1024,10240,30,30,73,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,18116041.616830878,0.0,0.0099609375,1024,10240,102,102,206,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_finished_detector,9,"8,9,10,11",478671.99281557597,240848233.62775695
3e-05,,0.0,0.0,1024,10240,0,0,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_finished_detector,9,"8,9,10,11",478671.99281557597,240848233.62775695
0.0001,,0.0,9.765625e-05,1024,10240,1,1,5,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_finished_detector,9,"8,9,10,11",255999.7627527875,240848233.62775695
0.0003,,0.0,0.00029296875,1024,10240,3,3,7,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_finished_detector,9,"8,9,10,11",243675.69517258104,240848233.62775695
0.001,,0.0,0.0009765625,1024,10240,10,10,14,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_finished_detector,9,"8,9,10,11",184684.86507555982,240848233.62775695
0.003,,0.0,0.0029296875,1024,10240,30,30,34,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_finished_detector,9,"8,9,10,11",134781.40953767684,240848233.62775695
0.01,,0.0,0.0099609375,1024,10240,102,102,106,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,61,19931107_135603_starea.cdf#61,tpsscs_finished_detector,9,"8,9,10,11",94084.95912405638,240848233.62775695
1e-05,581586883.0849197,0.017578125,0.0,1024,10240,0,0,47,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,raw,9,"8,9,10,11",,
3e-05,581586883.0849197,0.017578125,0.0,1024,10240,0,0,47,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,raw,9,"8,9,10,11",,
0.0001,573504316.0052202,0.017578125,9.765625e-05,1024,10240,1,1,48,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,raw,9,"8,9,10,11",,
0.0003,490499645.1551839,0.01953125,0.00029296875,1024,10240,3,3,59,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,raw,9,"8,9,10,11",,
0.001,392155539.92068106,0.01953125,0.0009765625,1024,10240,10,10,73,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,raw,9,"8,9,10,11",,
0.003,255359714.20505166,0.02734375,0.0029296875,1024,10240,30,30,123,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,raw,9,"8,9,10,11",,
0.01,122732175.15846524,0.04296875,0.0099609375,1024,10240,102,102,273,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,raw,9,"8,9,10,11",,
1e-05,5901314.241704993,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,5901314.241704993,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,5638401.402463423,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,5221291.260554281,0.0,0.00029296875,1024,10240,3,3,6,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,low_rank_residual_k30,9,"8,9,10,11",,
0.001,3689008.282281505,0.0,0.0009765625,1024,10240,10,10,17,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,low_rank_residual_k30,9,"8,9,10,11",,
0.003,2659178.2507694075,0.0087890625,0.0029296875,1024,10240,30,30,70,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,low_rank_residual_k30,9,"8,9,10,11",,
0.01,1896022.869995847,0.0244140625,0.0099609375,1024,10240,102,102,204,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,532621322.5340011,0.0,0.0,1024,10240,0,0,11,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,532621322.5340011,0.0,0.0,1024,10240,0,0,11,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,482425026.8362302,0.0,9.765625e-05,1024,10240,1,1,12,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,408919030.8535592,0.0,0.00029296875,1024,10240,3,3,14,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,264187216.06979206,0.0,0.0009765625,1024,10240,10,10,26,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,164542122.246487,0.0029296875,0.0029296875,1024,10240,30,30,52,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,60441364.11290726,0.0068359375,0.0099609375,1024,10240,102,102,146,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,11,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_finished_detector,9,"8,9,10,11",5901314.241704893,532621322.5340011
3e-05,,0.0,0.0,1024,10240,0,0,11,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_finished_detector,9,"8,9,10,11",5901314.241704893,532621322.5340011
0.0001,,0.0,9.765625e-05,1024,10240,1,1,13,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_finished_detector,9,"8,9,10,11",5638401.40246342,532621322.5340011
0.0003,,0.0,0.00029296875,1024,10240,3,3,17,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_finished_detector,9,"8,9,10,11",5221291.2605543565,532621322.5340011
0.001,,0.0,0.0009765625,1024,10240,10,10,27,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_finished_detector,9,"8,9,10,11",3689008.282281473,532621322.5340011
0.003,,0.0087890625,0.0029296875,1024,10240,30,30,79,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_finished_detector,9,"8,9,10,11",2659178.2507693623,532621322.5340011
0.01,,0.0244140625,0.0099609375,1024,10240,102,102,211,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,62,19931107_135603_starea.cdf#62,tpsscs_finished_detector,9,"8,9,10,11",1896022.8699958269,532621322.5340011
1e-05,899651058.6255939,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,raw,9,"8,9,10,11",,
3e-05,899651058.6255939,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,raw,9,"8,9,10,11",,
0.0001,643876222.0955417,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,raw,9,"8,9,10,11",,
0.0003,424213158.4247432,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,raw,9,"8,9,10,11",,
0.001,337899226.26820254,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,raw,9,"8,9,10,11",,
0.003,237808379.56925055,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,raw,9,"8,9,10,11",,
0.01,133358752.67441434,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,raw,9,"8,9,10,11",,
1e-05,34332.530512900186,0.0,0.0,1024,10240,0,0,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,34332.530512900186,0.0,0.0,1024,10240,0,0,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,32269.834310351427,0.0,9.765625e-05,1024,10240,1,1,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,27855.974878830973,0.0,0.00029296875,1024,10240,3,3,7,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,low_rank_residual_k30,9,"8,9,10,11",,
0.001,18130.571852236855,0.0,0.0009765625,1024,10240,10,10,15,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,low_rank_residual_k30,9,"8,9,10,11",,
0.003,11595.545975901445,0.001953125,0.0029296875,1024,10240,30,30,58,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,low_rank_residual_k30,9,"8,9,10,11",,
0.01,6278.770851556863,0.0185546875,0.0099609375,1024,10240,102,102,190,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,895473433.7108257,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,895473433.7108257,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,642740192.8761574,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,339154726.0731374,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,241434670.84056845,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,117895391.9429769,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,40836095.40972082,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,2,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_finished_detector,9,"8,9,10,11",34332.53051290019,895473433.7108257
3e-05,,0.0,0.0,1024,10240,0,0,2,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_finished_detector,9,"8,9,10,11",34332.53051290019,895473433.7108257
0.0001,,0.0,9.765625e-05,1024,10240,1,1,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_finished_detector,9,"8,9,10,11",32269.834310351238,895473433.7108257
0.0003,,0.0,0.00029296875,1024,10240,3,3,7,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_finished_detector,9,"8,9,10,11",27855.974878830973,895473433.7108257
0.001,,0.0,0.0009765625,1024,10240,10,10,15,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_finished_detector,9,"8,9,10,11",18130.57185223706,895473433.7108257
0.003,,0.001953125,0.0029296875,1024,10240,30,30,58,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_finished_detector,9,"8,9,10,11",11595.545975901783,895473433.7108257
0.01,,0.0185546875,0.0099609375,1024,10240,102,102,190,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,63,19931107_135603_starea.cdf#63,tpsscs_finished_detector,9,"8,9,10,11",6278.770851556981,895473433.7108257
1e-05,732569596.589425,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,64,19931107_135603_starea.cdf#64,raw,9,"8,9,10,11",,
3e-05,732569596.589425,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,64,19931107_135603_starea.cdf#64,raw,9,"8,9,10,11",,
0.0001,573052414.2690068,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,64,19931107_135603_starea.cdf#64,raw,9,"8,9,10,11",,
0.0003,509740117.4343343,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,64,19931107_135603_starea.cdf#64,raw,9,"8,9,10,11",,
0.001,416716917.1594839,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,64,19931107_135603_starea.cdf#64,raw,9,"8,9,10,11",,
0.003,276524804.1653298,0.0,0.0029296875,1024,10240,30,30,33,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,64,19931107_135603_starea.cdf#64,raw,9,"8,9,10,11",,
