asset,pfa_target,method,method_family,training_cells,guard_cells,os_percentile,pd_mean,empirical_pfa_mean,n_items
simWind_test.mat,1e-05,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.09301421659040611,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.09357869122662706,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.09324806665953961,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.09071618295079499,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0018695305752221161,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.004073994204156571,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0018695305752221161,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.004073994204156571,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0018695305752221161,0.0,105
simWind_test.mat,1e-05,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.004073994204156571,0.0,105
simWind_test.mat,1e-05,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.10164072793889598,0.0,105
simWind_test.mat,1e-05,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.07716575693794783,0.0,105
simWind_test.mat,1e-05,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.09015409371885413,0.0,105
simWind_test.mat,1e-05,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.07416598258980198,0.0,105
simWind_test.mat,1e-05,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0801519859564022,0.0,105
simWind_test.mat,1e-05,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.07037840115730629,0.0,105
simWind_test.mat,1e-05,raw_global_topk,global,,,,0.0815710388412704,0.0,105
simWind_test.mat,1e-05,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.10409525121428752,0.0,105
simWind_test.mat,1e-05,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.07311542696901392,0.0,105
simWind_test.mat,1e-05,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.08935741420690767,0.0,105
simWind_test.mat,1e-05,raw_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.07382804854956966,0.0,105
simWind_test.mat,1e-05,raw_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.08196230630056207,0.0,105
simWind_test.mat,1e-05,raw_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.06593043933999054,0.0,105
simWind_test.mat,1e-05,raw_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.0809513568727618,0.0,105
simWind_test.mat,1e-05,raw_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.07723341375346357,0.0,105
simWind_test.mat,1e-05,raw_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.07928191011107306,0.0,105
simWind_test.mat,1e-05,raw_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.08385402722957772,0.0,105
simWind_test.mat,1e-05,raw_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.08532018921306031,0.0,105
simWind_test.mat,1e-05,raw_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.08263154372058733,0.0,105
simWind_test.mat,1e-05,raw_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.08323604713654169,0.0,105
simWind_test.mat,1e-05,raw_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.07605375864054786,0.0,105
simWind_test.mat,1e-05,raw_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.08025732914187764,0.0,105
simWind_test.mat,1e-05,raw_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.07814808261955117,0.0,105
simWind_test.mat,1e-05,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.0821925216882731,0.0,105
simWind_test.mat,1e-05,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.07814446052249735,0.0,105
simWind_test.mat,1e-05,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.08524458124509224,0.0,105
simWind_test.mat,1e-05,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.07548842826641541,0.0,105
simWind_test.mat,1e-05,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.07826643228329039,0.0,105
simWind_test.mat,1e-05,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.0753014182560481,0.0,105
simWind_test.mat,1e-05,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.07724442984064485,0.0,105
simWind_test.mat,1e-05,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.07657358142618492,0.0,105
simWind_test.mat,1e-05,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0012300787648920183,0.0,105
simWind_test.mat,1e-05,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.004357927161146121,0.0,105
simWind_test.mat,1e-05,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0012300787648920183,0.0,105
simWind_test.mat,1e-05,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.004357927161146121,0.0,105
simWind_test.mat,1e-05,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0012300787648920183,0.0,105
simWind_test.mat,1e-05,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.004357927161146121,0.0,105
simWind_test.mat,1e-05,tpsscs_finished_detector,proposed,,,,0.184519215649939,0.0,105
simWind_test.mat,3e-05,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.15936671486742685,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.1502987124241805,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.15286313487148878,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.14742523112947958,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.1502885854143737,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.14817851191917694,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_global_topk,global,,,,0.163758064783849,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.155820349965132,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.1479780375687303,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.15331055917442943,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.1457879054081044,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.1528865048326553,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.14647185493782217,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.1526630537606634,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.14905878441776285,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.1487722220063669,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.14640383210697377,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.1456685832986581,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.14593731816897154,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.1515748745388532,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.1465754484092979,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.14602730122257934,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.1479025331788767,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.14823091080483058,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.14668055511254943,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.15640003010914671,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.15449668843469955,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.1536723111763065,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.14786011541855568,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.14868847251096762,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.14595664748979809,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0020638940348916986,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.00480941658706091,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0020638940348916986,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.00480941658706091,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0020638940348916986,1.526753812803079e-05,105
simWind_test.mat,3e-05,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.00480941658706091,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.14854951551408543,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.11165928344901432,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.13084367976934413,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.1115557299352657,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.12647129208830524,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.11062232869885547,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_global_topk,global,,,,0.12712998216772955,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.1499716762887007,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.10731036325723331,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.13310231811891876,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.10815980159408951,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.12217453464919215,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.1065639496347636,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.11950946057869553,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.11512230016802522,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.12163321630357601,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.11627548485189196,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.11765396157203195,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.12041567469773419,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.11866697232511826,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.11443932125095757,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.11943620657891273,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.11874432974599186,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.12040556818137314,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.11704740155880139,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.12545352292330247,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.11480641274455253,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.1225537121741585,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.11455210650790501,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.11989103886523689,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.11096115172104588,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0012300787648920183,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0051686483114899125,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0012300787648920183,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0051686483114899125,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0012300787648920183,1.526753812803079e-05,105
simWind_test.mat,3e-05,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0051686483114899125,1.526753812803079e-05,105
simWind_test.mat,3e-05,tpsscs_finished_detector,proposed,,,,0.23871466421913765,1.526753812803079e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.31663255964036535,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.30040146770117515,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.31468636837528197,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.29741652070345204,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.30508244402293966,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.29744102968135333,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_global_topk,global,,,,0.31075641617749705,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.3195497859893308,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.29292103360521193,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.3090965527406525,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.2918840177794008,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.3044590010804944,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.29759023804524404,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.2961298172748789,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.2984004816092054,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.29795309804762926,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.29708519547068424,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.298435199510376,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.2988588802986769,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.2969878478519963,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.2985529978148201,9.160522876818475e-05,105
simWind_test.mat,0.0001,low_rank_residual_k30_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.2988250573186139,9.160522876818475e-05,105
