pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,training_cells,guard_cells,os_percentile,residual_threshold,gate_threshold
3e-05,1288.0008553396065,0.034482758620689655,1.527230520174715e-05,58,65478,1,1,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,491.88900676121295,0.15517241379310345,9.163383121048291e-05,58,65478,6,6,15,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,178.26998594515962,0.3103448275862069,0.0002901737988331959,58,65478,19,19,37,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,60.33897256254727,0.6896551724137931,0.0009926998381135648,58,65478,65,65,105,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,25.538772635756054,0.8448275862068966,0.0029933718195424416,58,65478,196,196,245,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,12.266339515991467,0.8620689655172413,0.009988087601942638,58,65478,654,654,704,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,371.8779340118361,0.05172413793103448,0.0,58,65478,0,0,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,360.92042843311407,0.05172413793103448,1.527230520174715e-05,58,65478,1,1,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,139.2254007047371,0.22413793103448276,9.163383121048291e-05,58,65478,6,6,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,69.70285735824415,0.4482758620689655,0.0002901737988331959,58,65478,19,19,45,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,27.909560034801355,0.5689655172413793,0.0009926998381135648,58,65478,65,65,98,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,7.720752371784526,0.8793103448275862,0.0029933718195424416,58,65478,196,196,247,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,4.061556650896866,0.9482758620689655,0.009988087601942638,58,65478,654,654,709,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,321.5316925276196,0.05172413793103448,0.0,58,65478,0,0,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,272.5628396339761,0.05172413793103448,1.527230520174715e-05,58,65478,1,1,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,99.09859955821447,0.2413793103448276,9.163383121048291e-05,58,65478,6,6,20,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,54.98608022022114,0.43103448275862066,0.0002901737988331959,58,65478,19,19,44,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,22.34617342912977,0.5344827586206896,0.0009926998381135648,58,65478,65,65,96,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,6.354780081224847,0.8793103448275862,0.0029933718195424416,58,65478,196,196,247,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3.418458861049779,0.9310344827586207,0.009988087601942638,58,65478,654,654,708,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,38203949872538.25,0.017241379310344827,0.0,58,65478,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,29671657283709.42,0.017241379310344827,1.527230520174715e-05,58,65478,1,1,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,8923187536951.965,0.017241379310344827,9.163383121048291e-05,58,65478,6,6,7,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,5845894709461.985,0.017241379310344827,0.0002901737988331959,58,65478,19,19,20,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,3539517189455.939,0.017241379310344827,0.0009926998381135648,58,65478,65,65,66,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2615814776288.5425,0.017241379310344827,0.0029933718195424416,58,65478,196,196,197,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,1753365654015.9077,0.017241379310344827,0.009988087601942638,58,65478,654,654,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,369.6393314653331,0.05172413793103448,0.0,58,65478,0,0,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,300.53799788132534,0.06896551724137931,1.527230520174715e-05,58,65478,1,1,5,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,136.422686582894,0.22413793103448276,9.163383121048291e-05,58,65478,6,6,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,64.0085250940447,0.46551724137931033,0.0002901737988331959,58,65478,19,19,46,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,28.00631136792637,0.603448275862069,0.0009926998381135648,58,65478,65,65,100,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,7.15288424466202,0.8620689655172413,0.0029933718195424416,58,65478,196,196,246,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3.571926707278428,0.9482758620689655,0.009988087601942638,58,65478,654,654,709,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,,0.13793103448275862,0.0,58,65478,0,0,8,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,11,simWind_test.mat#11,tpsscs_finished_detector,proposed,6,2,75.0,461.98547026613335,8738.060689277685
3e-05,,0.13793103448275862,1.527230520174715e-05,58,65478,1,1,9,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,11,simWind_test.mat#11,tpsscs_finished_detector,proposed,6,2,75.0,435.6864163443235,8738.060689277685
0.0001,,0.3103448275862069,9.163383121048291e-05,58,65478,6,6,24,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,11,simWind_test.mat#11,tpsscs_finished_detector,proposed,6,2,75.0,202.43097173183702,8738.060689277685
0.0003,,0.4827586206896552,0.0002901737988331959,58,65478,19,19,47,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,11,simWind_test.mat#11,tpsscs_finished_detector,proposed,6,2,75.0,127.99582312591201,8738.060689277685
0.001,,0.6724137931034483,0.0009926998381135648,58,65478,65,65,104,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,11,simWind_test.mat#11,tpsscs_finished_detector,proposed,6,2,75.0,48.84695332356701,8738.060689277685
0.003,,0.9137931034482759,0.0029933718195424416,58,65478,196,196,249,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,11,simWind_test.mat#11,tpsscs_finished_detector,proposed,6,2,75.0,17.44940291073876,8738.060689277685
0.01,,0.9827586206896551,0.009988087601942638,58,65478,654,654,711,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,11,simWind_test.mat#11,tpsscs_finished_detector,proposed,6,2,75.0,8.523904318503535,8738.060689277685
1e-05,10399.251661290657,0.07017543859649122,0.0,57,65479,0,0,4,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_global_topk,global,6,2,75.0,,
3e-05,6662.852443756656,0.14035087719298245,1.5272071962003084e-05,57,65479,1,1,9,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_global_topk,global,6,2,75.0,,
0.0001,4845.526849951355,0.19298245614035087,9.163243177201851e-05,57,65479,6,6,17,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_global_topk,global,6,2,75.0,,
0.0003,2399.480729079565,0.3333333333333333,0.0002901693672780586,57,65479,19,19,38,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_global_topk,global,6,2,75.0,,
0.001,1307.5055405172711,0.42105263157894735,0.0009926846775302005,57,65479,65,65,89,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_global_topk,global,6,2,75.0,,
0.003,751.4804267778477,0.5789473684210527,0.0029933261045526046,57,65479,196,196,229,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_global_topk,global,6,2,75.0,,
0.01,383.69358422102613,0.7719298245614035,0.009987935063150018,57,65479,654,654,698,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_global_topk,global,6,2,75.0,,
1e-05,73.31517214991683,0.03508771929824561,0.0,57,65479,0,0,2,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_global_topk,global,6,2,75.0,,
3e-05,70.68720152465026,0.03508771929824561,1.5272071962003084e-05,57,65479,1,1,3,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0001,32.86238104532851,0.22807017543859648,9.163243177201851e-05,57,65479,6,6,19,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0003,19.143862869107313,0.43859649122807015,0.0002901693672780586,57,65479,19,19,44,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.001,10.949147626318634,0.631578947368421,0.0009926846775302005,57,65479,65,65,101,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.003,7.2926979115540655,0.7894736842105263,0.0029933261045526046,57,65479,196,196,241,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.01,5.182352568673229,0.8245614035087719,0.009987935063150018,57,65479,654,654,701,conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_global_topk,global,6,2,75.0,,
1e-05,233.37111319704763,0.07017543859649122,0.0,57,65479,0,0,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,143.4325610762284,0.14035087719298245,1.5272071962003084e-05,57,65479,1,1,9,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,104.99495875874656,0.21052631578947367,9.163243177201851e-05,57,65479,6,6,18,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,52.349623940428685,0.2807017543859649,0.0002901693672780586,57,65479,19,19,35,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,21.984122970607185,0.45614035087719296,0.0009926846775302005,57,65479,65,65,91,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,12.98163743232066,0.5789473684210527,0.0029933261045526046,57,65479,196,196,229,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,6.4874095042731215,0.7192982456140351,0.009987935063150018,57,65479,654,654,695,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,167.58127150469724,0.07017543859649122,0.0,57,65479,0,0,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,108.09248275121529,0.14035087719298245,1.5272071962003084e-05,57,65479,1,1,9,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,79.4574343826817,0.19298245614035087,9.163243177201851e-05,57,65479,6,6,17,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,37.34550422960331,0.2807017543859649,0.0002901693672780586,57,65479,19,19,35,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,16.313729929837567,0.43859649122807015,0.0009926846775302005,57,65479,65,65,90,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,9.334228069357147,0.543859649122807,0.0029933261045526046,57,65479,196,196,227,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,4.598253794366274,0.6842105263157895,0.009987935063150018,57,65479,654,654,693,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,233283422489615.2,0.0,0.0,57,65479,0,0,0,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,168341901862061.56,0.0,1.5272071962003084e-05,57,65479,1,1,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,99639472597697.8,0.0,9.163243177201851e-05,57,65479,6,6,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,34331964097460.883,0.0,0.0002901693672780586,57,65479,19,19,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,6546100802881.627,0.0,0.0009926846775302005,57,65479,65,65,65,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3303758911657.905,0.0,0.0029933261045526046,57,65479,196,196,196,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2349114544154.346,0.0,0.009987935063150018,57,65479,654,654,654,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,349.61614352285983,0.07017543859649122,0.0,57,65479,0,0,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,285.543568860498,0.08771929824561403,1.5272071962003084e-05,57,65479,1,1,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,152.09834938324968,0.19298245614035087,9.163243177201851e-05,57,65479,6,6,17,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,81.18943288772293,0.3157894736842105,0.0002901693672780586,57,65479,19,19,37,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,42.674626602380215,0.45614035087719296,0.0009926846775302005,57,65479,65,65,91,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,23.726569836683517,0.5614035087719298,0.0029933261045526046,57,65479,196,196,228,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,11.51839515406805,0.7894736842105263,0.009987935063150018,57,65479,654,654,699,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,54.124442062720284,0.03508771929824561,0.0,57,65479,0,0,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,44.871834674521324,0.03508771929824561,1.5272071962003084e-05,57,65479,1,1,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,17.256853297668854,0.17543859649122806,9.163243177201851e-05,57,65479,6,6,16,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,9.547075875195905,0.40350877192982454,0.0002901693672780586,57,65479,19,19,42,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,12,simWind_test.mat#12,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
